item_nbr	dayOfWeek	unit_sales
1137146	5	0.7250384024577573
1137146	6	0.5906810035842294
1138053	0	0.19999999999999998
1138053	1	0.36
1138053	2	0.9899999999999999
1138053	3	0.43999999999999995
1138053	4	0.648
1138053	5	0.72
1138053	6	1.0
1141956	0	0.6260869565217392
1141956	1	0.6956521739130435
1141956	2	0.2898550724637681
1141956	3	1.0
1141956	4	0.4057971014492754
1141956	5	0.5217391304347826
1141956	6	0.23188405797101447
1143685	0	1.0
1143685	1	0.9986522911051212
1143685	2	0.36208445642407905
1143685	3	0.7304582210242587
1143685	4	0.4029649595687331
1143685	5	0.8830188679245282
1143685	6	0.3328840970350404
1143686	0	0.35789473684210527
1143686	1	0.042105263157894736
1143686	2	0.0
1143686	3	0.12631578947368421
1143686	4	0.10526315789473684
1143686	5	1.0
1143686	6	0.042105263157894736
1143691	0	0.2641509433962264
1143691	1	0.3800539083557951
1143691	2	0.2641509433962264
1143691	3	0.18238993710691823
1143691	4	0.22641509433962262
1143691	5	0.20377358490566036
1143691	6	1.0
1145374	0	0.7368421052631579
1145374	1	0.47368421052631576
1145374	2	0.7218045112781954
1145374	3	0.42105263157894735
1145374	4	0.47368421052631576
1145374	5	0.0
1145374	6	1.0
1145597	0	0.9677700348432057
1145597	1	0.6260162601626017
1145597	2	0.13414634146341464
1145597	3	0.3856707317073171
1145597	4	1.0
1145597	5	0.7569686411149826
1145597	6	0.43597560975609756
1146496	0	0.3194070080862534
1146496	1	0.520754716981132
1146496	2	0.0
1146496	3	0.4033018867924528
1146496	4	1.0
1146496	5	0.9594339622641508
1146496	6	0.4882075471698113
1146497	0	0.054830287206266315
1146497	1	0.031331592689295036
1146497	2	0.1664490861618799
1146497	3	0.10704960835509138
1146497	4	0.32114882506527415
1146497	5	1.0
1146497	6	0.07676240208877284
1146648	0	0.43902439024390244
1146648	1	0.951219512195122
1146648	2	0.5853658536585367
1146648	3	0.43902439024390244
1146648	4	0.6585365853658537
1146648	5	1.0
1146648	6	0.7902439024390244
1146783	0	0.941712204007286
1146783	1	0.3806921675774135
1146783	2	0.48087431693989063
1146783	3	0.5152224824355972
1146783	4	0.373536299765808
1146783	5	0.721311475409836
1146783	6	1.0
1146784	0	0.8888888888888888
1146784	1	0.2962962962962963
1146784	2	1.0
1146784	3	0.462962962962963
1146784	4	0.6111111111111112
1146784	5	0.9444444444444444
1146784	6	0.7777777777777778
1146785	0	0.47565704437742357
1146785	1	1.0
1146785	2	0.2511848341232228
1146785	3	0.5624012638230649
1146785	4	0.4052132701421801
1146785	5	0.4712254570074476
1146785	6	0.4360189573459716
1146786	0	1.0
1146786	1	0.6990710019907099
1146786	2	0.6211222627737226
1146786	3	0.6386861313868613
1146786	4	0.3548256285482563
1146786	5	0.8660583941605838
1146786	6	0.7728102189781021
1146787	0	0.7777777777777777
1146787	1	1.0
1146787	2	0.6597222222222222
1146787	3	0.41666666666666663
1146787	4	0.6944444444444444
1146787	5	0.6666666666666666
1146787	6	0.8585858585858586
1146795	0	1.0
1146795	1	0.4688995215311005
1146795	2	0.6978557504873294
1146795	3	0.7017543859649122
1146795	4	0.5518341307814992
1146795	5	0.8421052631578947
1146795	6	0.7719298245614035
1146796	0	0.4716312056737588
1146796	1	0.3666121112929624
1146796	2	0.22340425531914893
1146796	3	0.26595744680851063
1146796	4	0.2047872340425532
1146796	5	0.2978723404255319
1146796	6	1.0
1146797	0	0.42154566744730687
1146797	1	0.38422131147540983
1146797	2	0.3044496487119438
1146797	3	0.2185792349726776
1146797	4	0.15368852459016394
1146797	5	1.0
1146797	6	0.5081967213114754
1146799	0	0.48888888888888893
1146799	1	0.55
1146799	2	1.0
1146799	3	0.45714285714285713
1146799	4	0.5428571428571429
1146799	5	0.5
1146799	6	0.44000000000000006
1146800	0	0.3561253561253561
1146800	1	0.271604938271605
1146800	2	0.6481481481481481
1146800	3	0.39094650205761317
1146800	4	0.0925925925925926
1146800	5	1.0
1146800	6	0.3703703703703704
1146801	0	0.5075757575757576
1146801	1	0.5939393939393939
1146801	2	0.6275252525252525
1146801	3	1.0
1146801	4	0.47727272727272724
1146801	5	0.9015151515151515
1146801	6	0.8770396270396271
1146802	0	0.32861189801699714
1146802	1	0.42832861189801696
1146802	2	0.5155807365439093
1146802	3	0.2966778264228689
1146802	4	0.37016052880075545
1146802	5	0.34844192634560905
1146802	6	1.0
1146803	0	1.0
1146803	1	0.6363636363636365
1146803	2	0.8939393939393939
1146803	3	0.4431818181818182
1146803	4	0.36363636363636365
1146803	5	0.8636363636363636
1146803	6	0.44805194805194803
1146804	0	0.84375
1146804	1	0.4166666666666667
1146804	2	1.0
1146804	3	0.5
1146804	4	0.1875
1146804	5	0.75
1146804	6	0.65
1146974	0	0.4857142857142857
1146974	1	0.6857142857142857
1146974	2	0.38095238095238093
1146974	3	0.42857142857142855
1146974	4	0.6666666666666667
1146974	5	0.38095238095238093
1146974	6	1.0
1147017	0	0.0
1147017	1	0.3333333333333333
1147017	2	0.3333333333333333
1147017	3	0.6666666666666666
1147017	4	0.3333333333333333
1147017	5	1.0
1147017	6	0.6666666666666666
1147495	0	0.4051724137931035
1147495	1	0.45258620689655177
1147495	2	0.39901477832512317
1147495	3	0.0
1147495	4	0.4137931034482759
1147495	5	1.0
1147495	6	0.9245689655172414
1147731	0	0.4
1147731	1	0.6
1147731	2	0.8
1147731	3	1.0
1147731	4	0.6
1147731	5	0.7
1147731	6	0.8
1148017	0	0.0
1148017	1	1.0
1148017	2	0.09375
1148017	3	0.1875
1148017	4	0.171875
1148017	5	0.40625
1148017	6	0.1875
1148018	0	0.13793103448275862
1148018	1	0.1839080459770115
1148018	2	0.27586206896551724
1148018	3	0.10344827586206896
1148018	4	0.2873563218390805
1148018	5	1.0
1148018	6	0.5517241379310345
1148548	0	0.7222222222222222
1148548	1	1.0
1148548	2	0.2222222222222222
1148548	3	0.3111111111111111
1148548	4	0.48148148148148145
1148548	5	0.1851851851851852
1148548	6	0.8666666666666667
1148719	0	0.6206896551724138
1148719	1	0.5057471264367817
1148719	2	0.7093596059113301
1148719	3	1.0
1148719	4	0.6620689655172415
1148719	5	0.7523510971786834
1148719	6	0.6206896551724138
1148753	0	0.0
1148753	1	0.75
1148753	2	0.75
1148753	3	0.0
1148753	4	0.0
1148753	5	1.0
1148753	6	0.75
1148812	0	1.0
1148812	1	0.1437125748502994
1148812	2	0.1029940119760479
1148812	3	0.10179640718562874
1148812	4	0.23552894211576847
1148812	5	0.07784431137724551
1148812	6	0.15568862275449102
1148971	0	0.2571428571428571
1148971	1	1.0
1148971	2	0.5714285714285714
1148971	3	0.4952380952380952
1148971	4	0.3085714285714286
1148971	5	0.4
1148971	6	0.22857142857142856
1148972	0	0.5079365079365079
1148972	1	1.0
1148972	2	0.4444444444444444
1148972	3	0.5873015873015873
1148972	4	0.47619047619047616
1148972	5	0.38095238095238093
1148972	6	0.3232323232323232
1149069	0	0.05128205128205128
1149069	1	0.0989010989010989
1149069	2	0.1641025641025641
1149069	3	0.11538461538461539
1149069	4	0.3547008547008547
1149069	5	1.0
1149069	6	0.3789173789173789
1149225	0	1.0
1149225	1	0.592020592020592
1149225	2	0.5705705705705706
1149225	3	0.21021021021021022
1149225	4	0.6418918918918919
1149225	5	0.6821106821106822
1149225	6	0.7507507507507508
1149579	0	0.7924297924297924
1149579	1	1.0
1149579	2	0.9690992767915845
1149579	3	0.4835164835164835
1149579	4	0.6790123456790124
1149579	5	0.8931623931623931
1149579	6	0.5876068376068376
1150362	0	0.31578947368421056
1150362	1	0.31578947368421056
1150362	2	0.31578947368421056
1150362	3	0.15789473684210528
1150362	4	0.7105263157894737
1150362	5	1.0
1150362	6	0.5131578947368421
1150700	0	0.28900773209969705
1150700	1	1.0
1150700	2	0.589553463040126
1150700	3	0.715806511587213
1150700	4	0.5112372453164473
1150700	5	0.7344401063027002
1150700	6	0.0
1150954	0	0.4804804804804805
1150954	1	0.46846846846846846
1150954	2	0.46846846846846846
1150954	3	1.0
1150954	4	0.9806949806949806
1150954	5	0.8288288288288289
1150954	6	0.7675675675675675
1151128	0	0.72
1151128	1	0.32
1151128	2	0.52
1151128	3	0.68
1151128	4	0.24
1151128	5	0.7288888888888888
1151128	6	1.0
1152017	0	0.4
1152017	1	0.6
1152017	2	0.4
1152017	3	0.4
1152017	4	0.6
1152017	5	1.0
1152017	6	0.0
1152346	0	0.3673469387755102
1152346	1	0.2571428571428572
1152346	2	1.0
1152346	3	0.21428571428571427
1152346	4	0.1326530612244898
1152346	5	0.5
1152346	6	0.07142857142857142
1152348	0	0.41015625
1152348	1	1.0
1152348	2	0.625
1152348	3	0.3159722222222222
1152348	4	0.5369318181818182
1152348	5	0.8203125
1152348	6	0.8020833333333334
1152350	0	0.7017543859649124
1152350	1	0.47368421052631576
1152350	2	1.0
1152350	3	0.7578947368421053
1152350	4	0.48120300751879697
1152350	5	0.8771929824561404
1152350	6	0.9473684210526315
1152355	0	0.35876623376623373
1152355	1	0.619047619047619
1152355	2	0.48538961038961037
1152355	3	0.6753246753246753
1152355	4	0.4502164502164502
1152355	5	0.5487012987012987
1152355	6	1.0
1152464	0	0.5
1152464	1	0.625
1152464	2	0.5
1152464	3	0.0
1152464	4	0.5
1152464	5	0.5
1152464	6	1.0
1153584	0	0.22090729783037474
1153584	1	0.2485207100591716
1153584	2	0.16568047337278108
1153584	3	0.9319526627218935
1153584	4	0.22485207100591717
1153584	5	1.0
1153584	6	0.1822485207100592
1153597	0	0.3333333333333333
1153597	1	0.375
1153597	2	1.0
1153597	3	0.4166666666666667
1153597	4	0.3333333333333333
1153597	5	0.5
1153597	6	0.5833333333333334
1154749	0	0.3684210526315789
1154749	1	0.5964912280701755
1154749	2	0.5964912280701755
1154749	3	0.42105263157894735
1154749	4	0.10526315789473684
1154749	5	0.7894736842105263
1154749	6	1.0
1156722	0	0.4166666666666667
1156722	1	0.6785714285714286
1156722	2	0.375
1156722	3	0.5
1156722	4	0.75
1156722	5	1.0
1156722	6	0.59375
1156724	0	0.6216216216216216
1156724	1	0.6306306306306306
1156724	2	0.7567567567567568
1156724	3	0.7882882882882883
1156724	4	1.0
1156724	5	0.7567567567567568
1156724	6	0.5465465465465466
1157329	0	0.7025862068965517
1157329	1	0.5080459770114942
1157329	2	0.3694581280788177
1157329	3	0.3510971786833856
1157329	4	0.4482758620689655
1157329	5	0.8448275862068966
1157329	6	1.0
1157462	0	0.8000477783086478
1157462	1	0.5628762541806019
1157462	2	0.6926117360899969
1157462	3	0.6035502958579881
1157462	4	0.41548752251093385
1157462	5	0.5441949354992832
1157462	6	1.0
1157479	0	0.30434782608695654
1157479	1	0.15217391304347827
1157479	2	1.0
1157479	3	0.13043478260869565
1157479	4	0.13043478260869565
1157479	5	0.06521739130434782
1157479	6	0.8768115942028986
1157561	0	0.3898582333696838
1157561	1	0.6946564885496184
1157561	2	0.9143341815097541
1157561	3	0.5597964376590332
1157561	4	0.9983036471586091
1157561	5	0.8396946564885497
1157561	6	1.0
1157562	0	1.0
1157562	1	0.27472527472527475
1157562	2	0.2136752136752137
1157562	3	0.32051282051282054
1157562	4	0.44871794871794873
1157562	5	0.8547008547008548
1157562	6	0.9157509157509158
1157564	0	0.5867537313432836
1157564	1	0.5582089552238806
1157564	2	0.480625717566016
1157564	3	0.3256218905472637
1157564	4	0.3742537313432836
1157564	5	0.6487449118046132
1157564	6	1.0
1157685	0	1.0
1157685	1	1.0
1157685	2	1.0
1157685	3	1.0
1157685	4	1.0
1157685	5	0.0
1157685	6	0.0
1157699	0	0.7619047619047619
1157699	1	0.4444444444444444
1157699	2	0.5925925925925927
1157699	3	0.7936507936507936
1157699	4	1.0
1157699	5	0.45714285714285713
1157699	6	0.5079365079365079
1158705	0	0.8
1158705	1	0.4
1158705	2	0.0
1158705	3	0.0
1158705	4	0.4
1158705	5	0.6
1158705	6	1.0
1158719	0	0.3279569892473118
1158719	1	0.26785714285714285
1158719	2	0.35394265232974914
1158719	3	0.3225806451612903
1158719	4	0.1971326164874552
1158719	5	0.36794354838709675
1158719	6	1.0
1158720	0	0.45753588516746413
1158720	1	0.5055821371610846
1158720	2	0.4545454545454546
1158720	3	1.0
1158720	4	0.236244019138756
1158720	5	0.47846889952153115
1158720	6	0.8506113769271665
1159413	0	0.45891931902294597
1159413	1	0.3799654576856649
1159413	2	0.44240733359904344
1159413	3	0.5652378709373528
1159413	4	0.24426350851221318
1159413	5	0.6217616580310881
1159413	6	1.0
1159414	0	0.6682242990654206
1159414	1	0.4846461949265688
1159414	2	0.6168224299065421
1159414	3	0.30841121495327106
1159414	4	0.2313084112149533
1159414	5	0.3662383177570094
1159414	6	1.0
1159415	0	0.4032846715328467
1159415	1	0.48236009732360097
1159415	2	0.4202294056308655
1159415	3	0.3863399374348279
1159415	4	0.20164233576642335
1159415	5	0.6100104275286757
1159415	6	1.0
1159597	0	0.5192307692307693
1159597	1	0.3461538461538462
1159597	2	0.7211538461538463
1159597	3	0.46153846153846156
1159597	4	0.8942307692307693
1159597	5	0.9807692307692308
1159597	6	1.0
1159598	0	0.8533333333333334
1159598	1	0.56
1159598	2	0.6
1159598	3	0.3555555555555555
1159598	4	0.8266666666666667
1159598	5	0.5666666666666667
1159598	6	1.0
1159726	0	1.0
1159726	1	0.4230769230769231
1159726	2	0.6
1159726	3	0.9
1159726	4	0.5571428571428572
1159726	5	0.8444444444444444
1159726	6	0.7833333333333333
1159728	0	0.39388489208633093
1159728	1	0.23309352517985613
1159728	2	0.12949640287769784
1159728	3	0.24665981500513873
1159728	4	0.23021582733812948
1159728	5	1.0
1159728	6	0.1381294964028777
1160752	0	0.0
1160752	1	0.4444444444444444
1160752	2	0.4166666666666667
1160752	3	0.0
1160752	4	0.19444444444444445
1160752	5	0.2
1160752	6	1.0
1160754	0	0.7857142857142857
1160754	1	0.42857142857142855
1160754	2	0.5714285714285714
1160754	3	1.0
1160754	4	0.14285714285714285
1160754	5	0.5714285714285714
1160754	6	0.14285714285714285
1160796	0	0.4310344827586207
1160796	1	0.25862068965517243
1160796	2	0.7142857142857144
1160796	3	0.5172413793103449
1160796	4	0.7183908045977012
1160796	5	1.0
1160796	6	0.8836206896551725
1160872	0	0.5968992248062016
1160872	1	0.7152924594785061
1160872	2	0.9170542635658915
1160872	3	0.8614341085271319
1160872	4	0.4439746300211417
1160872	5	0.4666666666666667
1160872	6	1.0
1160873	0	0.5311871227364184
1160873	1	0.7014084507042254
1160873	2	0.4753521126760563
1160873	3	0.2535211267605634
1160873	4	0.3908450704225352
1160873	5	0.454225352112676
1160873	6	1.0
1160882	0	0.22727272727272727
1160882	1	0.3181818181818182
1160882	2	0.3333333333333333
1160882	3	0.6590909090909091
1160882	4	1.0
1160882	5	0.3333333333333333
1160882	6	0.2727272727272727
1161046	0	1.0
1161046	1	0.8072916666666667
1161046	2	0.34722222222222227
1161046	3	0.9375
1161046	4	0.34722222222222227
1161046	5	0.8750000000000001
1161046	6	0.5208333333333334
1161555	0	0.65
1161555	1	0.8833333333333333
1161555	2	1.0
1161555	3	0.13333333333333333
1161555	4	0.16666666666666666
1161555	5	0.30476190476190473
1161555	6	0.4
1161556	0	1.0
1161556	1	0.27906976744186046
1161556	2	0.7395348837209301
1161556	3	0.06976744186046512
1161556	4	0.22325581395348837
1161556	5	0.313953488372093
1161556	6	0.6046511627906976
1161557	0	0.35
1161557	1	0.5
1161557	2	1.0
1161557	3	0.4666666666666667
1161557	4	0.2
1161557	5	0.5666666666666667
1161557	6	0.8800000000000001
1161571	0	0.5112781954887218
1161571	1	0.6947368421052632
1161571	2	0.5263157894736842
1161571	3	0.5614035087719298
1161571	4	0.4132553606237817
1161571	5	0.8114035087719298
1161571	6	1.0
1161572	0	1.0
1161572	1	0.465
1161572	2	0.41
1161572	3	0.24300000000000002
1161572	4	0.3477272727272728
1161572	5	0.60375
1161572	6	0.432
1162382	0	0.4741248097412481
1162382	1	0.5291730086250633
1162382	2	0.7863013698630137
1162382	3	0.3668188736681887
1162382	4	0.4292237442922374
1162382	5	1.0
1162382	6	0.321765601217656
1162755	0	0.3488372093023256
1162755	1	0.49418604651162795
1162755	2	0.29069767441860467
1162755	3	0.5813953488372093
1162755	4	0.6976744186046512
1162755	5	0.5813953488372093
1162755	6	1.0
1162759	0	0.2777777777777778
1162759	1	0.6666666666666667
1162759	2	1.0
1162759	3	0.625
1162759	4	0.5902777777777778
1162759	5	0.7638888888888888
1162759	6	0.625
1162761	0	0.5
1162761	1	0.7083333333333334
1162761	2	1.0
1162761	3	0.3333333333333333
1162761	4	0.5
1162761	5	0.2777777777777778
1162761	6	0.16666666666666666
1162932	0	0.9285714285714286
1162932	1	0.9523809523809524
1162932	2	0.6428571428571429
1162932	3	0.2857142857142857
1162932	4	0.8571428571428571
1162932	5	1.0
1162932	6	0.6666666666666667
1162933	0	0.6315789473684211
1162933	1	0.6842105263157895
1162933	2	1.0
1162933	3	0.4736842105263158
1162933	4	0.9022556390977444
1162933	5	0.9473684210526316
1162933	6	0.8038277511961722
1162934	0	0.38095238095238093
1162934	1	0.5833333333333334
1162934	2	0.2777777777777778
1162934	3	0.6666666666666666
1162934	4	0.16666666666666666
1162934	5	1.0
1162934	6	0.5185185185185185
1162935	0	0.48750000000000004
1162935	1	0.9375
1162935	2	0.6000000000000001
1162935	3	0.8303571428571429
1162935	4	1.0
1162935	5	0.703125
1162935	6	0.703125
1163577	0	0.6515151515151515
1163577	1	0.393939393939394
1163577	2	0.2272727272727273
1163577	3	0.20202020202020202
1163577	4	1.0
1163577	5	0.30303030303030304
1163577	6	0.8080808080808081
1163583	0	0.640625
1163583	1	0.125
1163583	2	0.16666666666666666
1163583	3	0.3125
1163583	4	1.0
1163583	5	0.125
1163583	6	0.6458333333333334
1164290	0	0.6640625
1164290	1	0.42613636363636365
1164290	2	0.5208333333333334
1164290	3	0.390625
1164290	4	1.0
1164290	5	0.43402777777777785
1164290	6	0.7161458333333334
1164923	0	0.14285714285714285
1164923	1	0.29523809523809524
1164923	2	0.2785714285714286
1164923	3	1.0
1164923	4	0.10476190476190476
1164923	5	0.3761904761904762
1164923	6	0.20952380952380953
1165987	0	0.873015873015873
1165987	1	0.5753968253968255
1165987	2	0.5291005291005292
1165987	3	0.41269841269841273
1165987	4	0.9401709401709403
1165987	5	0.9312169312169312
1165987	6	1.0
1165988	0	0.46
1165988	1	0.6559999999999999
1165988	2	0.34
1165988	3	1.0
1165988	4	0.3507692307692308
1165988	5	0.28800000000000003
1165988	6	0.32
1165989	0	0.5188235294117647
1165989	1	0.7544117647058823
1165989	2	1.0
1165989	3	0.5596638655462185
1165989	4	0.6352941176470588
1165989	5	0.6
1165989	6	0.6
1166036	0	0.0
1166036	1	1.0
1166036	2	0.4
1166036	3	0.375
1166036	4	0.9166666666666666
1166036	5	0.4
1166036	6	0.0
1166474	0	0.7891156462585034
1166474	1	0.14285714285714285
1166474	2	0.2857142857142857
1166474	3	0.38095238095238093
1166474	4	0.3047619047619048
1166474	5	0.27936507936507937
1166474	6	1.0
1166475	0	1.0
1166475	1	0.5882352941176471
1166475	2	0.8921568627450981
1166475	3	0.3137254901960784
1166475	4	0.6218487394957983
1166475	5	0.7254901960784313
1166475	6	0.7930283224400871
1166478	0	1.0
1166478	1	0.18032786885245902
1166478	2	0.6721311475409836
1166478	3	0.17564402810304452
1166478	4	0.27400468384074944
1166478	5	0.4262295081967213
1166478	6	0.6639344262295083
1167175	0	0.6122448979591836
1167175	1	0.4081632653061224
1167175	2	0.37414965986394555
1167175	3	0.8333333333333333
1167175	4	0.5612244897959183
1167175	5	1.0
1167175	6	0.4846938775510204
1167188	0	0.25210084033613445
1167188	1	0.3137254901960784
1167188	2	0.24369747899159666
1167188	3	0.19999999999999998
1167188	4	0.17647058823529413
1167188	5	0.23529411764705882
1167188	6	1.0
1167487	0	0.0
1167487	1	0.0
1167487	2	0.3333333333333333
1167487	3	0.3333333333333333
1167487	4	0.6666666666666666
1167487	5	0.5555555555555556
1167487	6	1.0
1167544	0	0.2810810810810811
1167544	1	0.3003003003003003
1167544	2	0.3663663663663664
1167544	3	0.3153153153153153
1167544	4	0.14864864864864866
1167544	5	1.0
1167544	6	0.6621621621621622
1167545	0	0.6810035842293906
1167545	1	0.5913978494623655
1167545	2	1.0
1167545	3	0.5913978494623655
1167545	4	0.5529953917050692
1167545	5	0.5973715651135005
1167545	6	0.9498207885304659
1167614	0	0.965034965034965
1167614	1	1.0
1167614	2	0.3706293706293706
1167614	3	0.7925407925407925
1167614	4	0.2610722610722611
1167614	5	0.6703296703296704
1167614	6	0.46503496503496505
1167754	0	0.2553191489361702
1167754	1	0.14893617021276595
1167754	2	0.425531914893617
1167754	3	0.425531914893617
1167754	4	0.2553191489361702
1167754	5	1.0
1167754	6	0.3404255319148936
1168684	0	1.0
1168684	1	0.0
1168684	2	1.0
1168684	3	0.6666666666666666
1168684	4	0.5
1168684	5	0.0
1168684	6	0.0
1168717	0	0.8042328042328043
1168717	1	0.7619047619047619
1168717	2	0.5646258503401361
1168717	3	0.4666666666666667
1168717	4	0.2857142857142857
1168717	5	0.5986394557823129
1168717	6	1.0
1168718	0	0.8173076923076923
1168718	1	0.3846153846153846
1168718	2	0.5357142857142857
1168718	3	0.6538461538461539
1168718	4	0.27472527472527475
1168718	5	0.673076923076923
1168718	6	1.0
1168738	0	1.0
1168738	1	0.5
1168738	2	0.8999999999999999
1168738	3	0.15
1168738	4	0.25
1168738	5	0.24
1168738	6	0.51
1168741	0	0.45454545454545453
1168741	1	0.45454545454545453
1168741	2	1.0
1168741	3	0.45454545454545453
1168741	4	0.9090909090909091
1168741	5	0.9090909090909091
1168741	6	0.6818181818181818
1171140	0	0.2857142857142857
1171140	1	0.5571428571428572
1171140	2	0.32142857142857145
1171140	3	0.8142857142857143
1171140	4	0.6339285714285714
1171140	5	1.0
1171140	6	0.5089285714285714
1171142	0	0.7076023391812866
1171142	1	0.7236842105263158
1171142	2	1.0
1171142	3	0.7504873294346979
1171142	4	0.5789473684210527
1171142	5	0.8421052631578947
1171142	6	0.45833333333333337
1172015	0	0.0
1172015	1	0.5
1172015	2	0.0
1172015	3	0.5
1172015	4	0.0
1172015	5	1.0
1172015	6	0.75
1173210	0	0.4230769230769231
1173210	1	0.3461538461538462
1173210	2	0.3461538461538462
1173210	3	0.7211538461538463
1173210	4	0.6490384615384616
1173210	5	1.0
1173210	6	0.6692307692307693
1173213	0	0.9333333333333333
1173213	1	0.26666666666666666
1173213	2	0.0
1173213	3	0.8
1173213	4	0.26666666666666666
1173213	5	0.0
1173213	6	1.0
1173853	0	1.0
1173853	1	0.42105263157894735
1173853	2	0.6698564593301435
1173853	3	0.39849624060150374
1173853	4	0.39999999999999997
1173853	5	0.8552631578947368
1173853	6	0.5182186234817814
1174923	0	0.234375
1174923	1	0.32142857142857145
1174923	2	0.25
1174923	3	1.0
1174923	4	0.25
1174923	5	0.25
1174923	6	0.4583333333333333
1175993	0	0.0
1175993	1	0.2777777777777778
1175993	2	0.16666666666666666
1175993	3	0.16666666666666666
1175993	4	1.0
1175993	5	0.16666666666666666
1175993	6	0.25
1176558	0	0.6654320987654322
1176558	1	0.4526748971193416
1176558	2	0.36213991769547327
1176558	3	0.13580246913580246
1176558	4	0.7469135802469136
1176558	5	0.6959876543209876
1176558	6	1.0
1176559	0	0.7619047619047619
1176559	1	0.6666666666666666
1176559	2	0.6666666666666666
1176559	3	0.5833333333333334
1176559	4	0.6666666666666666
1176559	5	0.6666666666666666
1176559	6	1.0
1176560	0	0.834841628959276
1176560	1	0.5823529411764706
1176560	2	0.5294117647058824
1176560	3	0.5625
1176560	4	0.8319327731092437
1176560	5	1.0
1176560	6	0.5294117647058824
1176561	0	0.6095238095238095
1176561	1	0.4727272727272727
1176561	2	0.21333333333333335
1176561	3	0.26666666666666666
1176561	4	0.3466666666666667
1176561	5	0.8
1176561	6	1.0
1176562	0	0.25
1176562	1	0.1375
1176562	2	0.40625
1176562	3	0.15625
1176562	4	0.0625
1176562	5	0.15625
1176562	6	1.0
1177984	0	0.0
1177984	1	0.5
1177984	2	0.7777777777777778
1177984	3	0.3333333333333333
1177984	4	1.0
1177984	5	0.6666666666666666
1177984	6	0.7777777777777778
1178687	0	0.7175925925925927
1178687	1	0.3472222222222222
1178687	2	0.46296296296296297
1178687	3	0.8333333333333333
1178687	4	0.6547619047619048
1178687	5	1.0
1178687	6	0.8055555555555555
1178691	0	0.5795019157088123
1178691	1	0.653256704980843
1178691	2	1.0
1178691	3	0.4804597701149425
1178691	4	0.5287356321839081
1178691	5	0.983397190293742
1178691	6	0.3793103448275862
1178692	0	0.73109243697479
1178692	1	0.73109243697479
1178692	2	0.9044117647058824
1178692	3	0.38235294117647056
1178692	4	0.5294117647058824
1178692	5	0.7647058823529411
1178692	6	1.0
1178696	0	0.49107142857142855
1178696	1	0.6071428571428571
1178696	2	0.325
1178696	3	0.2777777777777778
1178696	4	0.375
1178696	5	0.3194444444444444
1178696	6	1.0
1178697	0	0.7741935483870968
1178697	1	0.9953917050691244
1178697	2	0.8387096774193549
1178697	3	0.6881720430107526
1178697	4	0.7741935483870968
1178697	5	1.0
1178697	6	0.6193548387096774
1179109	0	0.7901234567901234
1179109	1	0.5432098765432098
1179109	2	0.6913580246913581
1179109	3	0.8888888888888888
1179109	4	0.6913580246913581
1179109	5	0.9481481481481482
1179109	6	1.0
1179117	0	0.4666666666666667
1179117	1	0.5694444444444444
1179117	2	0.35555555555555557
1179117	3	0.2888888888888889
1179117	4	1.0
1179117	5	0.41269841269841273
1179117	6	0.5555555555555556
1179119	0	0.9565217391304347
1179119	1	0.5217391304347826
1179119	2	0.5217391304347826
1179119	3	0.13043478260869565
1179119	4	0.5217391304347826
1179119	5	1.0
1179119	6	0.45652173913043476
1179579	0	0.5565031982942431
1179579	1	0.6268656716417911
1179579	2	0.5149253731343284
1179579	3	0.4298507462686567
1179579	4	0.4869402985074627
1179579	5	1.0
1179579	6	0.45671641791044776
1179580	0	0.37254901960784315
1179580	1	0.7686274509803921
1179580	2	0.5294117647058824
1179580	3	0.47276688453159044
1179580	4	1.0
1179580	5	0.8997821350762527
1179580	6	0.5833333333333334
1179581	0	0.4375
1179581	1	0.5208333333333334
1179581	2	0.0
1179581	3	0.15
1179581	4	0.6875
1179581	5	0.4125
1179581	6	1.0
1182733	0	0.4155844155844156
1182733	1	0.24025974025974026
1182733	2	0.5627705627705628
1182733	3	0.14285714285714285
1182733	4	0.3538961038961039
1182733	5	0.6103896103896104
1182733	6	1.0
1209718	0	0.8
1209718	1	0.5333333333333333
1209718	2	0.4666666666666667
1209718	3	0.26666666666666666
1209718	4	0.3619047619047619
1209718	5	1.0
1209718	6	0.3555555555555555
1209719	0	1.0
1209719	1	0.8947368421052633
1209719	2	0.9473684210526316
1209719	3	0.7105263157894737
1209719	4	0.15789473684210528
1209719	5	0.7894736842105263
1209719	6	0.4736842105263158
1209720	0	0.4276315789473684
1209720	1	0.17543859649122806
1209720	2	0.19736842105263158
1209720	3	0.4824561403508772
1209720	4	1.0
1209720	5	0.30701754385964913
1209720	6	0.493421052631579
1209721	0	0.64
1209721	1	0.64
1209721	2	0.4
1209721	3	0.42666666666666664
1209721	4	0.37333333333333335
1209721	5	1.0
1209721	6	0.736
1210038	0	0.25263157894736843
1210038	1	0.22105263157894736
1210038	2	0.25263157894736843
1210038	3	0.08421052631578947
1210038	4	0.29052631578947363
1210038	5	0.0
1210038	6	1.0
1212452	0	0.1956521739130435
1212452	1	0.0
1212452	2	0.391304347826087
1212452	3	0.34782608695652173
1212452	4	0.5565217391304348
1212452	5	0.8521739130434783
1212452	6	1.0
1213906	0	0.4411764705882353
1213906	1	0.39215686274509803
1213906	2	0.7843137254901961
1213906	3	0.5882352941176471
